timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61999983,sitting,-0.0395,-0.9984,0.0085,0.8400,-3.5000,-0.0700
62000003,sitting,-0.0390,-0.9994,0.0105,0.8400,-3.5350,-0.0350
62000022,sitting,-0.0395,-0.9987,0.0105,0.8750,-3.5350,-0.0700
62000041,sitting,-0.0390,-0.9980,0.0107,0.8750,-3.5350,-0.0700
62000060,sitting,-0.0395,-0.9980,0.0098,0.8050,-3.5000,-0.0700
62000080,sitting,-0.0388,-0.9987,0.0093,0.8400,-3.5700,-0.1050
62000099,sitting,-0.0390,-0.9980,0.0095,0.8400,-3.5350,-0.0700
62000118,sitting,-0.0395,-0.9982,0.0105,0.8400,-3.5000,-0.0700
62000137,sitting,-0.0398,-0.9977,0.0107,0.9100,-3.5350,-0.0700
62000157,sitting,-0.0395,-0.9977,0.0100,0.9100,-3.5700,-0.0700
62000176,sitting,-0.0395,-0.9989,0.0102,0.8400,-3.5350,-0.0700
62000195,sitting,-0.0388,-0.9987,0.0100,0.8400,-3.5350,-0.0700
62000214,sitting,-0.0400,-0.9987,0.0102,0.8400,-3.5700,-0.0700
62000233,sitting,-0.0388,-0.9984,0.0107,0.8400,-3.5350,-0.0350
62000253,sitting,-0.0395,-0.9984,0.0105,0.8400,-3.5350,-0.0700
62000272,sitting,-0.0398,-0.9984,0.0100,0.8750,-3.5700,-0.0700
62000291,sitting,-0.0381,-0.9992,0.0110,0.8750,-3.5700,-0.0700
62000310,sitting,-0.0393,-0.9994,0.0098,0.8400,-3.5350,-0.0350
62000330,sitting,-0.0390,-0.9980,0.0100,0.8750,-3.5350,-0.0350
62000349,sitting,-0.0390,-0.9987,0.0107,0.9100,-3.6050,-0.0700
62000368,sitting,-0.0393,-0.9987,0.0112,0.8400,-3.5350,-0.0350
62000387,sitting,-0.0395,-0.9977,0.0105,0.8750,-3.5350,-0.0350
62000407,sitting,-0.0393,-0.9982,0.0102,0.8400,-3.5350,-0.0700
62000426,sitting,-0.0393,-0.9982,0.0100,0.8400,-3.5350,-0.0350
62000445,sitting,-0.0393,-0.9994,0.0110,0.8050,-3.5000,-0.0700
62000464,sitting,-0.0393,-0.9984,0.0098,0.8750,-3.5700,-0.0700
62000483,sitting,-0.0390,-0.9980,0.0115,0.8400,-3.5700,-0.0700
62000503,sitting,-0.0398,-0.9982,0.0102,0.8400,-3.5000,-0.0700
62000522,sitting,-0.0388,-0.9982,0.0107,0.8400,-3.5700,-0.0700
62000541,sitting,-0.0390,-0.9977,0.0105,0.8400,-3.5350,-0.0700
62000560,sitting,-0.0398,-0.9975,0.0098,0.8400,-3.4650,-0.0700
62000580,sitting,-0.0390,-0.9984,0.0105,0.9100,-3.5700,-0.0350
62000599,sitting,-0.0395,-0.9975,0.0102,0.8400,-3.5350,-0.1050
62000618,sitting,-0.0395,-0.9980,0.0102,0.8750,-3.5350,-0.0700
62000637,sitting,-0.0388,-0.9984,0.0107,0.8400,-3.5000,-0.1050
62000657,sitting,-0.0383,-0.9982,0.0105,0.8750,-3.5700,-0.0700
62000676,sitting,-0.0386,-0.9977,0.0110,0.8750,-3.5700,-0.1050
62000695,sitting,-0.0393,-0.9982,0.0102,0.8750,-3.5350,-0.0700
62000714,sitting,-0.0395,-0.9982,0.0098,0.9100,-3.5000,-0.0350
62000733,sitting,-0.0395,-0.9989,0.0105,0.8400,-3.5350,-0.1050
62000753,sitting,-0.0393,-0.9989,0.0098,0.8050,-3.5000,-0.1050
62000772,sitting,-0.0376,-0.9989,0.0095,0.8750,-3.5700,-0.0700
62000791,sitting,-0.0388,-0.9980,0.0098,0.9100,-3.5350,-0.0350
62000810,sitting,-0.0388,-0.9980,0.0105,0.8400,-3.5000,-0.0700
62000830,sitting,-0.0393,-0.9982,0.0100,0.8400,-3.5350,-0.0700
62000849,sitting,-0.0386,-0.9982,0.0110,0.8400,-3.5700,-0.0700
62000868,sitting,-0.0393,-0.9982,0.0107,0.8750,-3.5700,-0.0700
62000887,sitting,-0.0403,-0.9984,0.0110,0.8400,-3.5350,-0.0350
62000907,sitting,-0.0383,-0.9992,0.0107,0.8050,-3.5350,-0.1050
62000926,sitting,-0.0390,-0.9977,0.0105,0.8400,-3.4650,-0.0700
62000945,sitting,-0.0395,-0.9992,0.0093,0.8400,-3.4300,-0.1400
62000964,sitting,-0.0388,-0.9987,0.0105,0.8750,-3.5000,-0.1050
62000983,sitting,-0.0388,-0.9984,0.0100,0.8750,-3.5350,-0.1050
62001003,sitting,-0.0388,-0.9987,0.0105,0.8400,-3.5000,-0.0700
